sample_id	data_type	size_bytes	data_attributes	browser_attributes
HG02293	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02293_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02293/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG02293_2"}, "options": {"color": "#06b6d4"}}
HG02293	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02293_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02293/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG02293_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02300	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/chm13.hic", "name": "HG02300 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG02300	assembly	1800000000	{"description": "hg38 vs HG02300 hap1"}	{"coordinate": "hg38", "querygenome": "HG02300_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/hap1_vs_hg38.gz", "name": "hg38 vs HG02300 hap1"}
HG02300	assembly	1800000000	{"description": "chm13 vs HG02300 hap1"}	{"coordinate": "chm13", "querygenome": "HG02300_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/hap1_vs_chm13.gz", "name": "chm13 vs HG02300 hap1"}
HG02300	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02300_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG02300_1"}}
HG02300	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02300_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02300.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG02300_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02300	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02300_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02300_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG02300_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02300	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02300_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02300_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG02300_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02300	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02300_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG02300_1"}, "options": {"color": "#06b6d4"}}
HG02300	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02300_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG02300_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02300	assembly	1800000000	{"description": "hg38 vs HG02300 hap2"}	{"coordinate": "hg38", "querygenome": "HG02300_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/hap2_vs_hg38.gz", "name": "hg38 vs HG02300 hap2"}
HG02300	assembly	1800000000	{"description": "chm13 vs HG02300 hap2"}	{"coordinate": "chm13", "querygenome": "HG02300_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/hap2_vs_chm13.gz", "name": "chm13 vs HG02300 hap2"}
HG02300	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02300_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG02300_2"}}
HG02300	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02300_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02300.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG02300_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02300	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02300_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02300_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG02300_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02300	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02300_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02300_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG02300_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02300	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02300_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG02300_2"}, "options": {"color": "#06b6d4"}}
HG02300	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02300_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02300/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG02300_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02391	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/chm13.hic", "name": "HG02391 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG02391	assembly	1800000000	{"description": "hg38 vs HG02391 hap1"}	{"coordinate": "hg38", "querygenome": "HG02391_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/hap1_vs_hg38.gz", "name": "hg38 vs HG02391 hap1"}
HG02391	assembly	1800000000	{"description": "chm13 vs HG02391 hap1"}	{"coordinate": "chm13", "querygenome": "HG02391_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/hap1_vs_chm13.gz", "name": "chm13 vs HG02391 hap1"}
HG02391	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02391_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG02391_1"}}
HG02391	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02391_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02391.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG02391_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02391	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02391_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02391_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG02391_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02391	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02391_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02391_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG02391_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02391	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02391_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG02391_1"}, "options": {"color": "#06b6d4"}}
HG02391	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02391_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG02391_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02391	assembly	1800000000	{"description": "hg38 vs HG02391 hap2"}	{"coordinate": "hg38", "querygenome": "HG02391_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/hap2_vs_hg38.gz", "name": "hg38 vs HG02391 hap2"}
HG02391	assembly	1800000000	{"description": "chm13 vs HG02391 hap2"}	{"coordinate": "chm13", "querygenome": "HG02391_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/hap2_vs_chm13.gz", "name": "chm13 vs HG02391 hap2"}
HG02391	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02391_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG02391_2"}}
HG02391	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02391_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02391.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG02391_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02391	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02391_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02391_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG02391_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02391	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02391_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02391_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG02391_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02391	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02391_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG02391_2"}, "options": {"color": "#06b6d4"}}
HG02391	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02391_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02391/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG02391_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02392	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/chm13.hic", "name": "HG02392 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG02392	assembly	1800000000	{"description": "hg38 vs HG02392 hap1"}	{"coordinate": "hg38", "querygenome": "HG02392_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/hap1_vs_hg38.gz", "name": "hg38 vs HG02392 hap1"}
HG02392	assembly	1800000000	{"description": "chm13 vs HG02392 hap1"}	{"coordinate": "chm13", "querygenome": "HG02392_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/hap1_vs_chm13.gz", "name": "chm13 vs HG02392 hap1"}
HG02392	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02392_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG02392_1"}}
HG02392	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02392_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02392.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG02392_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02392	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02392_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02392_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG02392_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02392	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02392_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02392_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG02392_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02392	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02392_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG02392_1"}, "options": {"color": "#06b6d4"}}
HG02392	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02392_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG02392_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02392	assembly	1800000000	{"description": "hg38 vs HG02392 hap2"}	{"coordinate": "hg38", "querygenome": "HG02392_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/hap2_vs_hg38.gz", "name": "hg38 vs HG02392 hap2"}
HG02392	assembly	1800000000	{"description": "chm13 vs HG02392 hap2"}	{"coordinate": "chm13", "querygenome": "HG02392_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/hap2_vs_chm13.gz", "name": "chm13 vs HG02392 hap2"}
HG02392	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02392_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG02392_2"}}
HG02392	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02392_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02392.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG02392_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02392	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02392_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02392_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG02392_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02392	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02392_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02392_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG02392_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02392	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02392_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG02392_2"}, "options": {"color": "#06b6d4"}}
HG02392	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02392_2", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02392/methylation.PacBio.hap2.methylc.gz", "name": "hap2 PacBio methylation", "metadata": {"genome": "HG02392_2"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02451	chromatin_conformation	3800000000	{"description": "Omni-C"}	{"coordinate": "chm13", "type": "hic", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/chm13.hic", "name": "HG02451 Omni-c", "options": {"displayMode": "heatmap", "normalization": "KR", "binSize": "10000"}}
HG02451	assembly	1800000000	{"description": "hg38 vs HG02451 hap1"}	{"coordinate": "hg38", "querygenome": "HG02451_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/hap1_vs_hg38.gz", "name": "hg38 vs HG02451 hap1"}
HG02451	assembly	1800000000	{"description": "chm13 vs HG02451 hap1"}	{"coordinate": "chm13", "querygenome": "HG02451_1", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/hap1_vs_chm13.gz", "name": "chm13 vs HG02451 hap1"}
HG02451	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02451_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG02451_1"}}
HG02451	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02451_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02451.bed.gz", "name": "hap1 CpG islands", "metadata": {"genome": "HG02451_1"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02451	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02451_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02451_PacBio.bed.gz", "name": "hap1 HMM Flagger (PacBio)", "metadata": {"genome": "HG02451_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02451	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02451_1", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02451_ONT.bed.gz", "name": "hap1 HMM Flagger (ONT)", "metadata": {"genome": "HG02451_1"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02451	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02451_1", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/methylation.ONT.hap1.modbed.gz", "name": "hap1 ONT methylation", "metadata": {"genome": "HG02451_1"}, "options": {"color": "#06b6d4"}}
HG02451	methylation	320000000	{"description": "PacBio methylation"}	{"coordinate": "HG02451_1", "type": "methylc", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/methylation.PacBio.hap1.methylc.gz", "name": "hap1 PacBio methylation", "metadata": {"genome": "HG02451_1"}, "options": {"isCombineStrands": true, "colorsForContext": {"CG": {"color": "#0891b2", "background": "white"}}}}
HG02451	assembly	1800000000	{"description": "hg38 vs HG02451 hap2"}	{"coordinate": "hg38", "querygenome": "HG02451_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/hap2_vs_hg38.gz", "name": "hg38 vs HG02451 hap2"}
HG02451	assembly	1800000000	{"description": "chm13 vs HG02451 hap2"}	{"coordinate": "chm13", "querygenome": "HG02451_2", "type": "genomealign", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/hap2_vs_chm13.gz", "name": "chm13 vs HG02451 hap2"}
HG02451	repeatmasker	140000000	{"description": "Repeat masker"}	{"coordinate": "HG02451_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG02451_2"}}
HG02451	annotation	1300000	{"description": "CpG island annotation"}	{"coordinate": "HG02451_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/CGI/categorical/HG02451.bed.gz", "name": "hap2 CpG islands", "metadata": {"genome": "HG02451_2"}, "options": {"category": {"1": {"name": "CpG Island", "color": "#1F3A5F"}, "2": {"name": "CpG Shore", "color": "#4A79A8"}, "3": {"name": "CpG Shelf", "color": "#A9C7E8"}}, "height": 23}}
HG02451	annotation	4000	{"description": "HMM Flagger PacBio"}	{"coordinate": "HG02451_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02451_PacBio.bed.gz", "name": "hap2 HMM Flagger (PacBio)", "metadata": {"genome": "HG02451_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02451	annotation	4000	{"description": "HMM Flagger ONT"}	{"coordinate": "HG02451_2", "type": "categorical", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/data/annotations/hmm_flagger/HG02451_ONT.bed.gz", "name": "hap2 HMM Flagger (ONT)", "metadata": {"genome": "HG02451_2"}, "options": {"category": {"Col": {"name": "Collapsed", "color": "rgb(170,0,255)"}, "NNN": {"name": "NNN", "color": "rgb(0,0,0)"}, "Err": {"name": "Erroneous", "color": "rgb(162,0,37)"}, "Dup": {"name": "Duplicated", "color": "rgb(250,104,0)"}}}}
HG02451	methylation	3200000000	{"description": "PacBio methylation"}	{"coordinate": "HG02451_2", "type": "modbed", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG02451/methylation.ONT.hap2.modbed.gz", "name": "hap2 ONT methylation", "metadata": {"genome": "HG02451_2"}, "options": {"color": "#06b6d4"}}
