sample_id	data_type	size_bytes	data_attributes	browser_attributes
HG00290	assembly	12000000	{"description": "hg38 vs HG00290 hap1"}	{"coordinate": "hg38", "querygenome": "HG00290_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00290/1/genome.gz", "name": "hg38 vs HG00290 hap1"}
HG00290	assembly	12000000	{"description": "chm13 vs HG00290 hap1"}	{"coordinate": "chm13", "querygenome": "HG00290_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00290/1/genome.gz", "name": "chm13 vs HG00290 hap1"}
HG00290	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00290_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00290/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00290_1"}}
HG00290	assembly	12000000	{"description": "hg38 vs HG00290 hap2"}	{"coordinate": "hg38", "querygenome": "HG00290_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00290/2/genome.gz", "name": "hg38 vs HG00290 hap2"}
HG00290	assembly	12000000	{"description": "chm13 vs HG00290 hap2"}	{"coordinate": "chm13", "querygenome": "HG00290_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00290/2/genome.gz", "name": "chm13 vs HG00290 hap2"}
HG00290	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00290_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00290/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00290_2"}}
HG00320	assembly	12000000	{"description": "hg38 vs HG00320 hap1"}	{"coordinate": "hg38", "querygenome": "HG00320_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00320/1/genome.gz", "name": "hg38 vs HG00320 hap1"}
HG00320	assembly	12000000	{"description": "chm13 vs HG00320 hap1"}	{"coordinate": "chm13", "querygenome": "HG00320_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00320/1/genome.gz", "name": "chm13 vs HG00320 hap1"}
HG00320	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00320_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00320/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00320_1"}}
HG00320	assembly	12000000	{"description": "hg38 vs HG00320 hap2"}	{"coordinate": "hg38", "querygenome": "HG00320_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00320/2/genome.gz", "name": "hg38 vs HG00320 hap2"}
HG00320	assembly	12000000	{"description": "chm13 vs HG00320 hap2"}	{"coordinate": "chm13", "querygenome": "HG00320_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00320/2/genome.gz", "name": "chm13 vs HG00320 hap2"}
HG00320	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00320_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00320/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00320_2"}}
HG00321	assembly	12000000	{"description": "hg38 vs HG00321 hap1"}	{"coordinate": "hg38", "querygenome": "HG00321_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00321/1/genome.gz", "name": "hg38 vs HG00321 hap1"}
HG00321	assembly	12000000	{"description": "chm13 vs HG00321 hap1"}	{"coordinate": "chm13", "querygenome": "HG00321_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00321/1/genome.gz", "name": "chm13 vs HG00321 hap1"}
HG00321	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00321_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00321/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00321_1"}}
HG00321	assembly	12000000	{"description": "hg38 vs HG00321 hap2"}	{"coordinate": "hg38", "querygenome": "HG00321_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00321/2/genome.gz", "name": "hg38 vs HG00321 hap2"}
HG00321	assembly	12000000	{"description": "chm13 vs HG00321 hap2"}	{"coordinate": "chm13", "querygenome": "HG00321_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00321/2/genome.gz", "name": "chm13 vs HG00321 hap2"}
HG00321	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00321_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00321/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00321_2"}}
HG00323	assembly	12000000	{"description": "hg38 vs HG00323 hap1"}	{"coordinate": "hg38", "querygenome": "HG00323_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00323/1/genome.gz", "name": "hg38 vs HG00323 hap1"}
HG00323	assembly	12000000	{"description": "chm13 vs HG00323 hap1"}	{"coordinate": "chm13", "querygenome": "HG00323_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00323/1/genome.gz", "name": "chm13 vs HG00323 hap1"}
HG00323	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00323_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00323/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00323_1"}}
HG00323	assembly	12000000	{"description": "hg38 vs HG00323 hap2"}	{"coordinate": "hg38", "querygenome": "HG00323_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00323/2/genome.gz", "name": "hg38 vs HG00323 hap2"}
HG00323	assembly	12000000	{"description": "chm13 vs HG00323 hap2"}	{"coordinate": "chm13", "querygenome": "HG00323_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00323/2/genome.gz", "name": "chm13 vs HG00323 hap2"}
HG00323	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00323_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00323/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00323_2"}}
HG00329	assembly	12000000	{"description": "hg38 vs HG00329 hap1"}	{"coordinate": "hg38", "querygenome": "HG00329_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00329/1/genome.gz", "name": "hg38 vs HG00329 hap1"}
HG00329	assembly	12000000	{"description": "chm13 vs HG00329 hap1"}	{"coordinate": "chm13", "querygenome": "HG00329_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00329/1/genome.gz", "name": "chm13 vs HG00329 hap1"}
HG00329	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00329_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00329/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00329_1"}}
HG00329	assembly	12000000	{"description": "hg38 vs HG00329 hap2"}	{"coordinate": "hg38", "querygenome": "HG00329_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00329/2/genome.gz", "name": "hg38 vs HG00329 hap2"}
HG00329	assembly	12000000	{"description": "chm13 vs HG00329 hap2"}	{"coordinate": "chm13", "querygenome": "HG00329_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00329/2/genome.gz", "name": "chm13 vs HG00329 hap2"}
HG00329	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00329_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00329/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00329_2"}}
HG00344	assembly	12000000	{"description": "hg38 vs HG00344 hap1"}	{"coordinate": "hg38", "querygenome": "HG00344_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00344/1/genome.gz", "name": "hg38 vs HG00344 hap1"}
HG00344	assembly	12000000	{"description": "chm13 vs HG00344 hap1"}	{"coordinate": "chm13", "querygenome": "HG00344_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00344/1/genome.gz", "name": "chm13 vs HG00344 hap1"}
HG00344	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00344_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00344/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00344_1"}}
HG00344	assembly	12000000	{"description": "hg38 vs HG00344 hap2"}	{"coordinate": "hg38", "querygenome": "HG00344_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00344/2/genome.gz", "name": "hg38 vs HG00344 hap2"}
HG00344	assembly	12000000	{"description": "chm13 vs HG00344 hap2"}	{"coordinate": "chm13", "querygenome": "HG00344_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00344/2/genome.gz", "name": "chm13 vs HG00344 hap2"}
HG00344	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00344_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00344/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00344_2"}}
HG00350	assembly	12000000	{"description": "hg38 vs HG00350 hap1"}	{"coordinate": "hg38", "querygenome": "HG00350_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00350/1/genome.gz", "name": "hg38 vs HG00350 hap1"}
HG00350	assembly	12000000	{"description": "chm13 vs HG00350 hap1"}	{"coordinate": "chm13", "querygenome": "HG00350_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00350/1/genome.gz", "name": "chm13 vs HG00350 hap1"}
HG00350	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00350_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00350/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00350_1"}}
HG00350	assembly	12000000	{"description": "hg38 vs HG00350 hap2"}	{"coordinate": "hg38", "querygenome": "HG00350_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00350/2/genome.gz", "name": "hg38 vs HG00350 hap2"}
HG00350	assembly	12000000	{"description": "chm13 vs HG00350 hap2"}	{"coordinate": "chm13", "querygenome": "HG00350_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00350/2/genome.gz", "name": "chm13 vs HG00350 hap2"}
HG00350	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00350_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00350/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00350_2"}}
HG00408	assembly	12000000	{"description": "hg38 vs HG00408 hap1"}	{"coordinate": "hg38", "querygenome": "HG00408_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00408/1/genome.gz", "name": "hg38 vs HG00408 hap1"}
HG00408	assembly	12000000	{"description": "chm13 vs HG00408 hap1"}	{"coordinate": "chm13", "querygenome": "HG00408_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00408/1/genome.gz", "name": "chm13 vs HG00408 hap1"}
HG00408	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00408_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00408/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00408_1"}}
HG00408	assembly	12000000	{"description": "hg38 vs HG00408 hap2"}	{"coordinate": "hg38", "querygenome": "HG00408_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00408/2/genome.gz", "name": "hg38 vs HG00408 hap2"}
HG00408	assembly	12000000	{"description": "chm13 vs HG00408 hap2"}	{"coordinate": "chm13", "querygenome": "HG00408_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00408/2/genome.gz", "name": "chm13 vs HG00408 hap2"}
HG00408	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00408_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00408/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00408_2"}}
HG00423	assembly	12000000	{"description": "hg38 vs HG00423 hap1"}	{"coordinate": "hg38", "querygenome": "HG00423_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00423/1/genome.gz", "name": "hg38 vs HG00423 hap1"}
HG00423	assembly	12000000	{"description": "chm13 vs HG00423 hap1"}	{"coordinate": "chm13", "querygenome": "HG00423_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00423/1/genome.gz", "name": "chm13 vs HG00423 hap1"}
HG00423	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00423_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00423/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00423_1"}}
HG00423	assembly	12000000	{"description": "hg38 vs HG00423 hap2"}	{"coordinate": "hg38", "querygenome": "HG00423_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00423/2/genome.gz", "name": "hg38 vs HG00423 hap2"}
HG00423	assembly	12000000	{"description": "chm13 vs HG00423 hap2"}	{"coordinate": "chm13", "querygenome": "HG00423_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00423/2/genome.gz", "name": "chm13 vs HG00423 hap2"}
HG00423	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00423_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00423/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00423_2"}}
HG00438	assembly	12000000	{"description": "hg38 vs HG00438 hap1"}	{"coordinate": "hg38", "querygenome": "HG00438_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00438/1/genome.gz", "name": "hg38 vs HG00438 hap1"}
HG00438	assembly	12000000	{"description": "chm13 vs HG00438 hap1"}	{"coordinate": "chm13", "querygenome": "HG00438_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00438/1/genome.gz", "name": "chm13 vs HG00438 hap1"}
HG00438	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00438_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00438/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00438_1"}}
HG00438	assembly	12000000	{"description": "hg38 vs HG00438 hap2"}	{"coordinate": "hg38", "querygenome": "HG00438_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00438/2/genome.gz", "name": "hg38 vs HG00438 hap2"}
HG00438	assembly	12000000	{"description": "chm13 vs HG00438 hap2"}	{"coordinate": "chm13", "querygenome": "HG00438_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00438/2/genome.gz", "name": "chm13 vs HG00438 hap2"}
HG00438	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00438_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00438/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00438_2"}}
HG005	assembly	12000000	{"description": "hg38 vs HG005 hap1"}	{"coordinate": "hg38", "querygenome": "HG005_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG005/1/genome.gz", "name": "hg38 vs HG005 hap1"}
HG005	assembly	12000000	{"description": "chm13 vs HG005 hap1"}	{"coordinate": "chm13", "querygenome": "HG005_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG005/1/genome.gz", "name": "chm13 vs HG005 hap1"}
HG005	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG005_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG005/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG005_1"}}
HG005	assembly	12000000	{"description": "hg38 vs HG005 hap2"}	{"coordinate": "hg38", "querygenome": "HG005_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG005/2/genome.gz", "name": "hg38 vs HG005 hap2"}
HG005	assembly	12000000	{"description": "chm13 vs HG005 hap2"}	{"coordinate": "chm13", "querygenome": "HG005_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG005/2/genome.gz", "name": "chm13 vs HG005 hap2"}
HG005	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG005_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG005/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG005_2"}}
HG00544	assembly	12000000	{"description": "hg38 vs HG00544 hap1"}	{"coordinate": "hg38", "querygenome": "HG00544_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00544/1/genome.gz", "name": "hg38 vs HG00544 hap1"}
HG00544	assembly	12000000	{"description": "chm13 vs HG00544 hap1"}	{"coordinate": "chm13", "querygenome": "HG00544_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00544/1/genome.gz", "name": "chm13 vs HG00544 hap1"}
HG00544	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00544_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00544/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00544_1"}}
HG00544	assembly	12000000	{"description": "hg38 vs HG00544 hap2"}	{"coordinate": "hg38", "querygenome": "HG00544_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00544/2/genome.gz", "name": "hg38 vs HG00544 hap2"}
HG00544	assembly	12000000	{"description": "chm13 vs HG00544 hap2"}	{"coordinate": "chm13", "querygenome": "HG00544_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00544/2/genome.gz", "name": "chm13 vs HG00544 hap2"}
HG00544	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00544_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00544/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00544_2"}}
HG00558	assembly	12000000	{"description": "hg38 vs HG00558 hap1"}	{"coordinate": "hg38", "querygenome": "HG00558_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00558/1/genome.gz", "name": "hg38 vs HG00558 hap1"}
HG00558	assembly	12000000	{"description": "chm13 vs HG00558 hap1"}	{"coordinate": "chm13", "querygenome": "HG00558_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00558/1/genome.gz", "name": "chm13 vs HG00558 hap1"}
HG00558	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00558_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00558/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00558_1"}}
HG00558	assembly	12000000	{"description": "hg38 vs HG00558 hap2"}	{"coordinate": "hg38", "querygenome": "HG00558_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00558/2/genome.gz", "name": "hg38 vs HG00558 hap2"}
HG00558	assembly	12000000	{"description": "chm13 vs HG00558 hap2"}	{"coordinate": "chm13", "querygenome": "HG00558_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00558/2/genome.gz", "name": "chm13 vs HG00558 hap2"}
HG00558	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00558_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00558/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00558_2"}}
HG00597	assembly	12000000	{"description": "hg38 vs HG00597 hap1"}	{"coordinate": "hg38", "querygenome": "HG00597_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00597/1/genome.gz", "name": "hg38 vs HG00597 hap1"}
HG00597	assembly	12000000	{"description": "chm13 vs HG00597 hap1"}	{"coordinate": "chm13", "querygenome": "HG00597_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00597/1/genome.gz", "name": "chm13 vs HG00597 hap1"}
HG00597	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00597_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00597/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00597_1"}}
HG00597	assembly	12000000	{"description": "hg38 vs HG00597 hap2"}	{"coordinate": "hg38", "querygenome": "HG00597_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00597/2/genome.gz", "name": "hg38 vs HG00597 hap2"}
HG00597	assembly	12000000	{"description": "chm13 vs HG00597 hap2"}	{"coordinate": "chm13", "querygenome": "HG00597_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00597/2/genome.gz", "name": "chm13 vs HG00597 hap2"}
HG00597	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00597_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00597/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00597_2"}}
HG00609	assembly	12000000	{"description": "hg38 vs HG00609 hap1"}	{"coordinate": "hg38", "querygenome": "HG00609_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00609/1/genome.gz", "name": "hg38 vs HG00609 hap1"}
HG00609	assembly	12000000	{"description": "chm13 vs HG00609 hap1"}	{"coordinate": "chm13", "querygenome": "HG00609_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00609/1/genome.gz", "name": "chm13 vs HG00609 hap1"}
HG00609	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00609_1", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00609/RepeatMasker.hap1.bb", "name": "hap1 RepeatMasker", "metadata": {"genome": "HG00609_1"}}
HG00609	assembly	12000000	{"description": "hg38 vs HG00609 hap2"}	{"coordinate": "hg38", "querygenome": "HG00609_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00609/2/genome.gz", "name": "hg38 vs HG00609 hap2"}
HG00609	assembly	12000000	{"description": "chm13 vs HG00609 hap2"}	{"coordinate": "chm13", "querygenome": "HG00609_2", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00609/2/genome.gz", "name": "chm13 vs HG00609 hap2"}
HG00609	repeatmasker	12000000	{"description": "Repeat masker"}	{"coordinate": "HG00609_2", "type": "repeatmasker", "url": "https://hprc-epigenome.s3.us-east-2.amazonaws.com/samples/HG00609/RepeatMasker.hap2.bb", "name": "hap2 RepeatMasker", "metadata": {"genome": "HG00609_2"}}
HG00621	assembly	12000000	{"description": "hg38 vs HG00621 hap1"}	{"coordinate": "hg38", "querygenome": "HG00621_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/hg38/HG00621/1/genome.gz", "name": "hg38 vs HG00621 hap1"}
HG00621	assembly	12000000	{"description": "chm13 vs HG00621 hap1"}	{"coordinate": "chm13", "querygenome": "HG00621_1", "type": "genomealign", "url": "https://wangcluster.wustl.edu/~wzhang/projects/HPRCEN/genome_align_tracks/chm13/HG00621/1/genome.gz", "name": "chm13 vs HG00621 hap1"}
